No,PM2.5,year,month,day,hour,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
0,8.625,2013.0,3.0,1.0,11.5,16.875,7.291666666666667,,862.5,76.08333333333333,1.691666666666667,1024.8166666666666,-19.69166666666667,0.0,2.350000000000001
1,36.916666666666664,2013.0,3.0,2.0,11.5,51.375,37.291666666666664,36.458333333333336,1479.0416666666667,39.583333333333336,0.8208333333333333,1024.9,-16.337500000000002,0.0,1.0875
2,80.33333333333333,2013.0,3.0,3.0,11.5,120.04166666666667,47.541666666666664,64.29166666666667,2349.7083333333335,33.708333333333336,6.5625,1012.5666666666666,-11.991666666666665,0.0,1.4000000000000001
3,26.5,2013.0,3.0,4.0,11.5,51.291666666666664,18.666666666666668,19.333333333333332,1170.6666666666667,67.25,9.795833333333333,1015.6083333333335,-11.945833333333335,0.0,1.5416666666666667
4,136.70833333333334,2013.0,3.0,5.0,11.5,172.54166666666666,74.625,79.04166666666667,1349.7083333333333,84.375,6.749999999999999,1008.8833333333333,-7.741666666666664,0.0,0.8416666666666668
5,190.91666666666666,2013.0,3.0,6.0,11.5,256.2916666666667,114.08333333333333,130.29166666666666,2337.25,17.5,7.354166666666667,1005.5833333333334,-4.358333333333333,0.0,0.7458333333333332
6,243.75,2013.0,3.0,7.0,11.5,308.5833333333333,83.16666666666667,162.20833333333334,4607.833333333333,55.625,9.729166666666664,1000.3041666666668,-2.2125,0.0,1.0041666666666667
7,201.5,2013.0,3.0,8.0,11.5,267.3333333333333,60.54623333333333,141.17612083333333,3099.875,106.66666666666667,10.612499999999999,997.4499999999999,-1.6499999999999997,0.0,1.2458333333333333
8,59.333333333333336,2013.0,3.0,9.0,11.5,304.2083333333333,21.583333333333332,44.041666666666664,987.5,102.125,7.625,1002.3166666666667,-11.041666666666666,0.0,2.266666666666666
9,41.583333333333336,2013.0,3.0,10.0,11.5,75.54166666666667,20.041666666666668,46.875,799.9583333333334,98.625,6.425,1018.5833333333331,-14.695833333333331,0.0,1.9791666666666672
10,138.0,2013.0,3.0,11.0,11.5,197.125,96.0,106.16666666666667,2203.75,91.54166666666667,5.783333333333332,1011.6458333333331,-7.249999999999999,0.0,0.9833333333333334
11,137.08333333333334,2013.0,3.0,12.0,11.5,139.91666666666666,27.375,101.75,2053.9166666666665,39.666666666666664,5.183333333333333,1006.9083333333333,0.4208333333333332,0.13749999999999998,0.9833333333333334
