No,PM2.5,year,month,day,hour,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
0,7.125,2013.0,3.0,1.0,11.5,10.75,11.708333333333334,22.583333333333332,429.1666666666667,63.875,1.3916666666666668,1026.8749999999998,-18.74583333333333,0.0,3.254166666666666
1,30.75,2013.0,3.0,2.0,11.5,42.083333333333336,36.625,66.66666666666667,824.9166666666666,29.75,0.6166666666666666,1026.8500000000001,-15.9375,0.0,1.479166666666666
2,76.91666666666667,2013.0,3.0,3.0,11.5,120.54166666666667,61.291666666666664,81.0,1620.625,19.125,5.566666666666666,1014.608333333333,-12.316666666666668,0.0,1.6583333333333332
3,22.708333333333332,2013.0,3.0,4.0,11.5,44.583333333333336,23.541666666666668,45.5,604.1666666666666,53.75,9.9625,1017.65,-11.683333333333335,0.0,2.4041666666666672
4,148.875,2013.0,3.0,5.0,11.5,183.79166666666666,93.875,132.83333333333334,2357.9583333333335,68.45833333333333,6.291666666666667,1010.9000000000002,-7.524999999999999,0.0,1.1291666666666667
5,223.25,2013.0,3.0,6.0,11.5,265.1666666666667,116.2367,142.05938333333333,3087.1666666666665,19.75,7.183333333333334,1007.4833333333335,-4.216666666666668,0.0,1.4833333333333332
6,263.375,2013.0,3.0,7.0,11.5,316.0833333333333,97.54166666666667,147.75,3632.875,38.833333333333336,9.2875,1002.3208333333337,-2.0333333333333337,0.0,1.558333333333333
7,221.45833333333334,2013.0,3.0,8.0,11.5,297.9583333333333,69.45623333333333,120.30112083333334,2745.4583333333335,79.33333333333333,9.612500000000002,999.475,-1.1500000000000001,0.0,1.6375
8,62.041666666666664,2013.0,3.0,9.0,11.5,226.75,33.333333333333336,45.0,1178.9583333333333,73.91666666666667,6.983333333333334,1004.3916666666665,-10.162500000000001,0.0,3.391666666666666
9,34.291666666666664,2013.0,3.0,10.0,11.5,68.91666666666667,22.916666666666668,49.666666666666664,708.3333333333334,82.66666666666667,5.262500000000001,1020.4916666666668,-12.85,0.0,2.4416666666666664
10,123.79166666666667,2013.0,3.0,11.0,11.5,178.29166666666666,86.875,90.66666666666667,1670.75,75.25,5.537499999999999,1013.6624999999999,-6.620833333333334,0.0,1.5666666666666667
11,122.79166666666667,2013.0,3.0,12.0,11.5,117.16666666666667,27.5,72.875,1645.7083333333333,36.583333333333336,4.6,1008.8083333333333,1.3499999999999999,0.12083333333333333,1.0833333333333333
12,16.041666666666668,2013.0,3.0,13.0,11.5,19.333333333333332,16.25,36.083333333333336,504.1666666666667,71.875,4.929166666666666,1022.475,-10.049999999999999,0.0,2.329166666666667
13,95.16666666666667,2013.0,3.0,14.0,11.5,107.29166666666667,51.916666666666664,70.375,1337.2916666666667,68.91666666666667,3.816666666666667,1021.4000000000001,-3.5875000000000004,0.0,1.9541666666666666
14,212.29166666666666,2013.0,3.0,15.0,11.5,250.625,75.58333333333333,99.41666666666667,2116.5,44.208333333333336,6.400000000000001,1014.5,-1.066666666666667,0.0,1.4208333333333334
15,244.875,2013.0,3.0,16.0,11.5,257.9166666666667,70.125,90.375,2183.0,66.66666666666667,9.529166666666667,1016.8541666666666,0.8833333333333333,0.0,1.6958333333333335
16,284.5416666666667,2013.0,3.0,17.0,11.5,309.6666666666667,73.66666666666667,113.875,2558.0,96.54166666666667,10.008333333333335,1001.9375,3.1458333333333335,0.0,1.1458333333333328
17,70.66666666666667,2013.0,3.0,18.0,11.5,118.04166666666667,19.625,46.166666666666664,866.5833333333334,89.04166666666667,8.383333333333333,1001.2208333333334,-9.404166666666667,0.004166666666666667,3.6374999999999997
18,41.0,2013.0,3.0,19.0,11.5,49.125,16.5,49.166666666666664,800.0,20.333333333333332,2.066666666666666,1008.8916666666669,-1.3291666666666664,0.375,1.9166666666666663
19,48.916666666666664,2013.0,3.0,20.0,11.5,47.791666666666664,12.5,41.541666666666664,920.8333333333334,32.083333333333336,1.5208333333333333,1017.1208333333333,-2.8208333333333333,0.3125,2.058333333333333
20,148.95833333333334,2013.0,3.0,21.0,11.5,161.75,21.666666666666668,85.75,1454.0416666666667,11.875,3.5875000000000004,1004.9250000000001,-1.4249999999999996,0.0,1.6500000000000001
21,90.41666666666667,2013.0,3.0,22.0,11.5,144.58333333333334,26.041666666666668,70.375,979.125,33.916666666666664,6.304166666666666,1011.5583333333333,-4.5375,0.0,2.55
22,52.75,2013.0,3.0,23.0,11.5,88.66666666666667,29.708333333333332,57.625,1312.4583333333333,28.208333333333332,4.770833333333333,1008.5041666666666,-6.291666666666665,0.0,2.4124999999999996
23,18.541666666666668,2013.0,3.0,24.0,11.5,37.625,12.208333333333334,35.5,1300.0,53.596025000000004,5.112500000000001,1016.2583333333332,-12.899999999999999,0.0,2.691666666666667
24,102.25,2013.0,3.0,25.0,11.5,143.33333333333334,52.5,87.25,1266.625,27.591566666666665,5.150000000000001,1015.2999999999998,-5.375,0.0,1.9166666666666663
25,187.45833333333334,2013.0,3.0,26.0,11.5,251.33333333333334,75.08333333333333,106.29166666666667,1728.7916666666667,12.020658333333332,6.799999999999998,1007.5666666666666,-0.7958333333333334,0.0,1.6625000000000003
26,91.625,2013.0,3.0,27.0,11.5,122.91666666666667,24.875,42.958333333333336,849.9166666666666,41.81689166666667,10.879166666666665,1005.1583333333333,-4.570833333333334,0.0,2.845833333333333
27,28.333333333333332,2013.0,3.0,28.0,11.5,54.791666666666664,12.666666666666666,39.833333333333336,595.7916666666666,57.916666666666664,7.879166666666666,1015.5666666666667,-10.241666666666667,0.0,2.225
28,87.875,2013.0,3.0,29.0,11.5,140.41666666666666,47.166666666666664,88.5,1641.375,16.918975,6.208333333333332,1016.2791666666666,-5.3,0.0,1.5708333333333329
29,79.54166666666667,2013.0,3.0,30.0,11.5,111.16666666666667,62.083333333333336,68.20833333333333,1666.4583333333333,33.666666666666664,6.45,1016.8208333333333,-2.529166666666666,0.0,1.7374999999999998
30,174.25,2013.0,3.0,31.0,11.5,194.0,14.625,72.66666666666667,1333.0,3.0,5.570833333333334,1013.1166666666667,2.475,0.0,1.4958333333333333
31,94.91666666666667,2013.0,4.0,1.0,11.5,112.58333333333333,17.125,39.083333333333336,1208.1666666666667,51.041666666666664,10.458333333333334,1011.7041666666665,-4.687499999999999,0.0,3.0708333333333333
32,99.58333333333333,2013.0,4.0,2.0,11.5,140.54166666666666,40.0,68.95833333333333,1320.7083333333333,53.33594166666666,10.0375,1011.4083333333333,-1.4958333333333336,0.0,1.916666666666667
33,124.16666666666667,2013.0,4.0,3.0,11.5,204.58333333333334,50.75,87.70833333333333,1454.0416666666667,46.0,11.916666666666666,1006.7541666666666,0.02916666666666672,0.0,1.8291666666666668
34,66.66666666666667,2013.0,4.0,4.0,11.5,110.75,62.125,84.58333333333333,2270.4583333333335,19.083333333333332,7.758333333333334,1009.1208333333334,-0.09166666666666645,0.34166666666666673,1.554166666666667
35,54.666666666666664,2013.0,4.0,5.0,11.5,49.583333333333336,12.041666666666666,41.083333333333336,1179.0416666666667,37.291666666666664,8.520833333333334,1013.2833333333332,-0.5124999999999998,0.10000000000000002,2.4458333333333333
36,11.0,2013.0,4.0,6.0,11.5,23.083333333333332,7.708333333333333,27.041666666666668,458.3333333333333,58.791666666666664,8.558333333333332,1010.8375,-6.862499999999998,0.0,1.866666666666667
37,79.25,2013.0,4.0,7.0,11.5,126.83333333333333,41.666666666666664,71.875,1254.0833333333333,32.708333333333336,8.845833333333333,1002.3958333333334,-0.6083333333333332,0.0,1.6708333333333334
38,25.833333333333332,2013.0,4.0,8.0,11.5,123.83333333333333,7.625,21.375,450.0,67.54166666666667,9.020833333333332,1007.1958333333333,-10.904166666666669,0.0,4.7250000000000005
39,11.791666666666666,2013.0,4.0,9.0,11.5,28.916666666666668,5.708333333333333,14.416666666666666,408.3333333333333,76.45833333333333,8.049999999999999,1014.6041666666665,-9.129166666666665,0.0,3.9625
40,12.75,2013.0,4.0,10.0,11.5,30.0,6.583333333333333,32.458333333333336,500.0,57.32035833333335,7.7749999999999995,1014.0333333333334,-8.325,0.0,2.5958333333333337
41,22.916666666666668,2013.0,4.0,11.0,11.5,63.708333333333336,10.636866666666666,61.52594166666666,729.1666666666666,39.764183333333335,9.7875,1012.8083333333334,-7.933333333333336,0.0,2.1458333333333335
42,53.833333333333336,2013.0,4.0,12.0,11.5,135.04166666666666,23.481833333333338,87.80354583333333,800.0,26.348533333333332,14.737499999999999,1006.7875,-2.195833333333333,0.0,1.9916666666666665
43,61.583333333333336,2013.0,4.0,13.0,11.5,136.79166666666666,27.208333333333332,53.5,754.1666666666666,40.958333333333336,17.379166666666663,999.0958333333334,0.13333333333333322,0.0,3.0750000000000006
44,34.875,2013.0,4.0,14.0,11.5,109.375,13.875,41.5,637.5,58.958333333333336,11.937499999999998,1004.5541666666668,-2.829166666666668,0.0,2.395833333333333
45,74.70833333333333,2013.0,4.0,15.0,11.5,181.95833333333334,50.541666666666664,74.29166666666667,1399.8333333333333,44.541666666666664,12.720833333333337,997.7291666666666,1.3666666666666665,0.0,1.7791666666666666
46,57.041666666666664,2013.0,4.0,16.0,11.5,161.08333333333334,33.333333333333336,50.291666666666664,979.0833333333334,62.333333333333336,14.529166666666669,1001.2083333333334,0.5875,0.0,2.3833333333333333
47,47.958333333333336,2013.0,4.0,17.0,11.5,90.375,20.875,52.708333333333336,683.3333333333334,57.291666666666664,12.358333333333333,1005.9125000000004,-1.0958333333333332,0.0,2.0958333333333337
48,11.041666666666666,2013.0,4.0,18.0,11.5,42.416666666666664,4.4285000000000005,28.932125,354.1666666666667,66.525375,11.020833333333334,1017.2041666666668,-11.616666666666665,0.0,2.520833333333333
49,49.583333333333336,2013.0,4.0,19.0,11.5,86.95833333333333,20.708333333333332,56.416666666666664,758.3333333333334,36.291666666666664,6.195833333333334,1018.6583333333333,-1.245833333333333,0.012500000000000002,2.704166666666667
50,69.58333333333333,2013.0,4.0,20.0,11.5,83.625,11.125,55.125,691.6666666666666,45.916666666666664,8.920833333333333,1015.3583333333332,0.7624999999999997,0.0,2.079166666666666
51,127.04166666666667,2013.0,4.0,21.0,11.5,159.625,28.9577,71.17055,1045.7916666666667,12.875,11.870833333333332,1012.3624999999998,3.295833333333334,0.0,2.2916666666666665
52,172.70833333333334,2013.0,4.0,22.0,11.5,183.375,46.61233333333333,66.92082916666668,1166.625,16.375,12.283333333333331,1008.3333333333334,6.233333333333333,0.0,1.7000000000000002
53,183.83333333333334,2013.0,4.0,23.0,11.5,191.79166666666666,28.083333333333332,62.25,1195.75,16.0,11.787500000000001,1005.6999999999999,7.670833333333333,0.0,1.3583333333333336
54,89.04166666666667,2013.0,4.0,24.0,11.5,116.79166666666667,14.791666666666666,39.583333333333336,887.4583333333334,36.791666666666664,15.358333333333336,1005.2041666666665,2.258333333333333,0.0,1.9291666666666671
55,12.166666666666666,2013.0,4.0,25.0,11.5,39.083333333333336,5.708333333333333,39.208333333333336,425.0,50.5,14.912499999999996,1007.4791666666666,-3.2833333333333337,0.0,2.3000000000000003
56,65.125,2013.0,4.0,26.0,11.5,150.04166666666666,35.791666666666664,81.08333333333333,1049.9583333333333,41.0,16.187500000000004,1004.4500000000002,2.2041666666666666,0.0,1.3416666666666666
