No,PM2.5,year,month,day,hour,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
0,5.083333333333333,2013.0,3.0,1.0,11.5,18.958333333333332,16.041666666666668,15.333333333333334,387.5,77.79166666666667,0.8125000000000003,1023.8583333333335,-19.583333333333332,0.0,2.1333333333333337
1,33.333333333333336,2013.0,3.0,2.0,11.5,39.833333333333336,40.958333333333336,60.0,962.5,28.833333333333332,-0.3958333333333332,1023.7291666666669,-16.116666666666664,0.0,0.9291666666666667
2,57.541666666666664,2013.0,3.0,3.0,11.5,82.66666666666667,37.875,58.791666666666664,1254.0,31.333333333333332,5.3291666666666675,1011.3124999999997,-12.995833333333332,0.0,1.3625
3,20.791666666666668,2013.0,3.0,4.0,11.5,36.166666666666664,22.375,30.25,583.3333333333334,66.45833333333333,9.2375,1014.404166666667,-13.466666666666667,0.0,2.3833333333333333
4,106.95833333333333,2013.0,3.0,5.0,11.5,125.16666666666667,50.708333333333336,75.29166666666667,1641.3333333333333,88.75,6.4624999999999995,1007.7958333333335,-9.000000000000002,0.0,0.7666666666666666
5,235.29166666666666,2013.0,3.0,6.0,11.5,257.4583333333333,97.29166666666667,119.75,3137.0833333333335,68.20833333333333,7.345833333333331,1004.3458333333333,-4.766666666666667,0.0,1.0416666666666665
6,200.66666666666666,2013.0,3.0,7.0,11.5,223.95833333333334,81.95833333333333,129.25,3257.9166666666665,41.0,9.2375,999.2291666666666,-3.8958333333333344,0.0,1.0083333333333333
7,182.375,2013.0,3.0,8.0,11.5,239.70833333333334,58.4752,90.50114166666667,2541.3333333333335,82.20833333333333,12.037500000000003,996.1541666666667,-2.870833333333333,0.0,2.1041666666666665
8,58.25,2013.0,3.0,9.0,11.5,200.20833333333334,28.25,32.375,937.4166666666666,102.25,7.1125,1001.6666666666664,-11.379166666666668,0.0,3.2916666666666665
9,30.25,2013.0,3.0,10.0,11.5,50.125,20.75,34.291666666666664,604.1666666666666,97.29166666666667,7.291666666666667,1017.0166666666668,-16.71666666666667,0.0,2.3458333333333337
10,123.95833333333333,2013.0,3.0,11.0,11.5,163.79166666666666,79.125,84.83333333333333,1716.4166666666667,88.58333333333333,5.362500000000001,1010.5083333333333,-8.420833333333333,0.0,1.2583333333333335
11,137.83333333333334,2013.0,3.0,12.0,11.5,143.54166666666666,42.458333333333336,80.91666666666667,1816.375,35.875,5.187499999999999,1005.9083333333333,-0.6583333333333333,0.08750000000000001,1.2083333333333337
12,13.25,2013.0,3.0,13.0,11.5,17.666666666666668,12.916666666666666,25.0,437.5,85.08333333333333,4.741666666666666,1019.3958333333334,-13.320833333333333,0.0,2.1291666666666664
13,109.0,2013.0,3.0,14.0,11.5,120.83333333333333,47.208333333333336,74.625,1491.4166666666667,81.125,3.4875000000000003,1018.3125000000001,-4.691666666666667,0.0,1.4999999999999998
14,183.29166666666666,2013.0,3.0,15.0,11.5,198.08333333333334,65.95833333333333,86.66666666666667,1866.4166666666667,58.291666666666664,5.666666666666665,1011.3583333333332,-2.4458333333333333,0.0,0.9375000000000003
15,229.16666666666666,2013.0,3.0,16.0,11.5,241.41666666666666,62.375,92.125,2437.25,92.16666666666667,8.870833333333334,1013.5416666666669,-0.36249999999999966,0.0,1.4874999999999998
16,276.4166666666667,2013.0,3.0,17.0,11.5,277.5416666666667,70.66666666666667,109.91666666666667,2520.5,97.16666666666667,9.524999999999999,998.8541666666666,1.6333333333333337,0.0,1.041666666666667
17,39.875,2013.0,3.0,18.0,11.5,73.0,9.208333333333334,21.791666666666668,504.1666666666667,80.41666666666667,8.670833333333334,998.2333333333332,-11.441666666666665,0.0,3.691666666666667
18,36.291666666666664,2013.0,3.0,19.0,11.5,28.833333333333332,5.0,28.166666666666668,620.8333333333334,37.458333333333336,1.2333333333333334,1005.9625,-0.7791666666666669,0.375,1.4000000000000001
19,32.375,2013.0,3.0,20.0,11.5,32.166666666666664,7.583333333333333,28.166666666666668,675.0,57.541666666666664,1.3875,1013.85,-4.633333333333334,0.5,1.275
20,123.5,2013.0,3.0,21.0,11.5,142.16666666666666,18.583333333333332,63.291666666666664,1374.7916666666667,27.916666666666668,3.1583333333333337,1001.9083333333333,-2.275,0.0,0.9833333333333334
21,67.79166666666667,2013.0,3.0,22.0,11.5,112.41666666666667,14.458333333333334,44.0,958.3333333333334,55.083333333333336,6.787499999999999,1008.2291666666669,-7.575000000000002,0.0,2.275000000000001
22,48.416666666666664,2013.0,3.0,23.0,11.5,78.70833333333333,16.916666666666668,42.625,1091.5833333333333,37.625,4.045833333333333,1005.6833333333334,-7.529166666666666,0.0,2.475
23,18.208333333333332,2013.0,3.0,24.0,11.5,33.958333333333336,5.375,24.041666666666668,500.0,62.72654166666666,4.829166666666667,1013.0333333333333,-14.558333333333335,0.0,1.9749999999999996
24,97.70833333333333,2013.0,3.0,25.0,11.5,128.70833333333334,28.75,67.95833333333333,1087.375,31.900491666666664,4.675,1012.1291666666666,-6.849999999999999,0.0,1.4041666666666668
25,188.41666666666666,2013.0,3.0,26.0,11.5,225.41666666666666,41.5,92.20833333333333,1974.8333333333333,23.987866666666665,6.333333333333335,1004.3708333333334,-3.354166666666666,0.0,1.0000000000000002
26,110.45833333333333,2013.0,3.0,27.0,11.5,135.16666666666666,16.583333333333332,45.166666666666664,1270.7083333333333,49.28129166666667,10.112499999999999,1002.204166666667,-7.304166666666666,0.0,2.6458333333333335
27,13.333333333333334,2013.0,3.0,28.0,11.5,29.708333333333332,3.3333333333333335,27.666666666666668,566.6666666666666,64.29166666666667,7.841666666666665,1012.1166666666668,-14.670833333333336,0.0,2.1416666666666666
28,54.25,2013.0,3.0,29.0,11.5,84.04166666666667,15.125,48.0,1208.25,42.75521666666666,5.641666666666666,1013.1500000000001,-9.179166666666667,0.0,1.7458333333333333
29,82.20833333333333,2013.0,3.0,30.0,11.5,112.54166666666667,50.291666666666664,52.75,1791.375,47.5,6.2749999999999995,1013.5125000000003,-4.366666666666667,0.0,1.866666666666667
30,150.125,2013.0,3.0,31.0,11.5,172.375,16.166666666666668,54.458333333333336,1345.5833333333333,14.5,4.720833333333333,1010.0250000000001,1.7333333333333334,0.0,1.6291666666666664
31,94.5,2013.0,4.0,1.0,11.5,123.41666666666667,16.761633333333332,35.53395,1229.0416666666667,56.968516666666666,10.304166666666665,1008.6624999999999,-6.05,0.0,3.0374999999999996
32,74.20833333333333,2013.0,4.0,2.0,11.5,103.66666666666667,26.041666666666668,46.875,1012.4583333333334,76.70743333333333,10.345833333333333,1008.0958333333332,-7.625,0.0,1.2333333333333332
33,126.91666666666667,2013.0,4.0,3.0,11.5,205.375,38.625,62.666666666666664,1453.7916666666667,71.875,11.954166666666666,1003.3791666666663,-1.816666666666667,0.0,1.6583333333333332
34,55.583333333333336,2013.0,4.0,4.0,11.5,80.54166666666667,29.916666666666668,61.791666666666664,1670.5416666666667,33.166666666666664,7.574999999999998,1006.0250000000001,-0.39583333333333287,0.37083333333333335,1.2416666666666667
35,61.541666666666664,2013.0,4.0,5.0,11.5,51.833333333333336,8.708333333333334,36.416666666666664,1333.0,42.5,8.058333333333332,1010.1374999999999,-1.6041666666666672,0.07083333333333335,2.3000000000000003
36,12.458333333333334,2013.0,4.0,6.0,11.5,21.333333333333332,6.625,19.666666666666668,491.6666666666667,71.375,8.741666666666665,1007.4374999999999,-9.833333333333337,0.0,1.8291666666666664
37,68.45833333333333,2013.0,4.0,7.0,11.5,104.25,31.25,51.083333333333336,1212.4583333333333,48.3556,8.320833333333333,999.3375000000002,-2.229166666666667,0.0,1.4208333333333334
38,21.875,2013.0,4.0,8.0,11.5,122.91666666666667,5.583333333333333,15.333333333333334,358.3333333333333,80.29166666666667,8.5,1003.7583333333332,-12.637499999999998,0.0,5.879166666666667
