No,PM2.5,year,month,day,hour,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
0,8.625,2013.0,3.0,1.0,11.5,14.458333333333334,8.875,21.583333333333332,450.0,68.08333333333333,1.3250000000000002,1028.7833333333333,-21.466666666666665,0.0,3.3083333333333322
1,31.708333333333332,2013.0,3.0,2.0,11.5,37.041666666666664,26.458333333333332,49.458333333333336,912.5,34.041666666666664,0.49166666666666675,1028.8500000000001,-16.962500000000002,0.0,0.7916666666666666
2,98.04166666666667,2013.0,3.0,3.0,11.5,121.33333333333333,55.625,82.95833333333333,2028.9583333333333,16.916666666666668,4.9875,1016.4583333333335,-12.3125,0.0,1.2249999999999999
3,22.333333333333332,2013.0,3.0,4.0,11.5,37.583333333333336,16.583333333333332,42.041666666666664,895.7916666666666,53.125,10.5625,1019.4541666666665,-14.0,0.0,2.5041666666666664
4,141.66666666666666,2013.0,3.0,5.0,11.5,156.375,74.33333333333333,101.66666666666667,2408.0,94.0,7.212500000000001,1012.7041666666668,-7.783333333333332,0.0,0.9125000000000001
5,193.70833333333334,2013.0,3.0,6.0,11.5,206.33333333333334,95.16666666666667,126.75,3057.9166666666665,75.33333333333333,8.000000000000002,1009.2958333333335,-5.379166666666666,0.0,0.7749999999999999
6,257.5,2013.0,3.0,7.0,11.5,278.2916666666667,72.66666666666667,134.08333333333334,4416.291666666667,55.291666666666664,9.258333333333331,1004.1083333333332,-2.545833333333333,0.0,1.1708333333333332
7,202.04166666666666,2013.0,3.0,8.0,11.5,224.66666666666666,49.009966666666664,112.3610125,3632.875,102.45833333333333,9.662500000000001,1001.3291666666669,-2.5,0.0,1.6791666666666665
8,60.333333333333336,2013.0,3.0,9.0,11.5,222.91666666666666,26.625,41.625,1387.2916666666667,88.91666666666667,7.233333333333335,1006.1291666666666,-12.100000000000001,0.0,4.0
9,38.291666666666664,2013.0,3.0,10.0,11.5,66.5,20.666666666666668,44.791666666666664,812.4166666666666,89.75,5.787499999999999,1022.5041666666666,-15.108333333333334,0.0,2.333333333333333
10,122.04166666666667,2013.0,3.0,11.0,11.5,143.83333333333334,82.58333333333333,73.33333333333333,1449.875,88.08333333333333,7.183333333333333,1015.5833333333334,-7.650000000000001,0.0,1.520833333333333
11,126.95833333333333,2013.0,3.0,12.0,11.5,120.25,26.416666666666668,69.29166666666667,2028.7916666666667,47.416666666666664,5.104166666666665,1010.7958333333332,1.1208333333333331,0.2208333333333333,1.1791666666666667
12,16.916666666666668,2013.0,3.0,13.0,11.5,22.666666666666668,12.666666666666666,32.041666666666664,600.0,74.0,4.3625,1024.7458333333332,-11.820833333333335,0.0,2.016666666666666
13,83.875,2013.0,3.0,14.0,11.5,98.41666666666667,54.5,61.916666666666664,1374.7083333333333,78.45833333333333,3.9625000000000004,1023.4708333333332,-4.991666666666666,0.0,1.8583333333333336
