No,PM2.5,year,month,day,hour,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
0,8.0,2013.0,3.0,1.0,11.5,14.291666666666666,11.416666666666666,31.666666666666668,395.8333333333333,46.708333333333336,1.3916666666666668,1026.8749999999998,-18.74583333333333,0.0,3.254166666666666
1,29.083333333333332,2013.0,3.0,2.0,11.5,41.625,34.25,73.70833333333333,908.3333333333334,17.666666666666668,0.6166666666666666,1026.8500000000001,-15.9375,0.0,1.479166666666666
2,80.125,2013.0,3.0,3.0,11.5,130.75,50.208333333333336,86.95833333333333,2074.5833333333335,12.083333333333334,5.566666666666666,1014.608333333333,-12.316666666666668,0.0,1.6583333333333332
3,22.875,2013.0,3.0,4.0,11.5,52.375,27.083333333333332,66.83333333333333,829.0833333333334,31.75,9.9625,1017.65,-11.683333333333335,0.0,2.4041666666666672
4,134.04166666666666,2013.0,3.0,5.0,11.5,196.95833333333334,80.04166666666667,119.79166666666667,2495.5,48.541666666666664,6.291666666666667,1010.9000000000002,-7.524999999999999,0.0,1.1291666666666667
5,229.54166666666666,2013.0,3.0,6.0,11.5,276.875,104.29166666666667,130.41666666666666,3328.7083333333335,16.291666666666668,7.183333333333334,1007.4833333333335,-4.216666666666668,0.0,1.4833333333333332
6,238.0,2013.0,3.0,7.0,11.5,318.3333333333333,79.95833333333333,133.58333333333334,4733.0,25.208333333333332,9.2875,1002.3208333333337,-2.0333333333333337,0.0,1.558333333333333
7,210.625,2013.0,3.0,8.0,11.5,273.7083333333333,60.67653333333334,121.02794583333333,4916.5,64.45833333333333,9.612500000000002,999.475,-1.1500000000000001,0.0,1.6375
8,66.0,2013.0,3.0,9.0,11.5,283.7083333333333,26.601033333333334,46.06375,1291.5833333333333,61.708333333333336,6.983333333333334,1004.3916666666665,-10.162500000000001,0.0,3.391666666666666
9,38.083333333333336,2013.0,3.0,10.0,11.5,71.45833333333333,18.958333333333332,61.166666666666664,816.625,67.45833333333333,5.262500000000001,1020.4916666666668,-12.85,0.0,2.4416666666666664
10,139.95833333333334,2013.0,3.0,11.0,11.5,197.91666666666666,79.875,89.91666666666667,2299.75,56.416666666666664,5.537499999999999,1013.6624999999999,-6.620833333333334,0.0,1.5666666666666667
11,134.375,2013.0,3.0,12.0,11.5,148.45833333333334,23.916666666666668,83.45833333333333,2212.2916666666665,21.0,4.6,1008.8083333333333,1.3499999999999999,0.12083333333333333,1.0833333333333333
12,21.708333333333332,2013.0,3.0,13.0,11.5,30.875,18.541666666666668,70.25,645.7916666666666,47.458333333333336,4.929166666666666,1022.475,-10.049999999999999,0.0,2.329166666666667
13,104.375,2013.0,3.0,14.0,11.5,120.45833333333333,57.083333333333336,92.41666666666667,1454.0416666666667,61.041666666666664,3.816666666666667,1021.4000000000001,-3.5875000000000004,0.0,1.9541666666666666
14,225.08333333333334,2013.0,3.0,15.0,11.5,251.33333333333334,80.79166666666667,133.95833333333334,2345.4583333333335,37.791666666666664,6.400000000000001,1014.5,-1.066666666666667,0.0,1.4208333333333334
15,248.08333333333334,2013.0,3.0,16.0,11.5,262.5833333333333,79.75,121.95833333333333,2595.6666666666665,59.791666666666664,9.529166666666667,1016.8541666666666,0.8833333333333333,0.0,1.6958333333333335
16,284.9166666666667,2013.0,3.0,17.0,11.5,316.6666666666667,79.95833333333333,140.20833333333334,2766.2083333333335,88.70833333333333,10.008333333333335,1001.9375,3.1458333333333335,0.0,1.1458333333333328
17,70.79166666666667,2013.0,3.0,18.0,11.5,106.75,20.833333333333332,59.583333333333336,924.9166666666666,82.0,8.383333333333333,1001.2208333333334,-9.404166666666667,0.004166666666666667,3.6374999999999997
18,35.458333333333336,2013.0,3.0,19.0,11.5,41.791666666666664,14.75,61.208333333333336,737.5,17.625,2.066666666666666,1008.8916666666669,-1.3291666666666664,0.375,1.9166666666666663
19,53.708333333333336,2013.0,3.0,20.0,11.5,52.25,18.583333333333332,61.375,954.125,25.958333333333332,1.5208333333333333,1017.1208333333333,-2.8208333333333333,0.3125,1.9875
20,133.375,2013.0,3.0,21.0,11.5,159.83333333333334,32.541666666666664,95.95833333333333,1399.875,11.125,3.5875000000000004,1004.9250000000001,-1.4249999999999996,0.0,1.6500000000000001
21,84.79166666666667,2013.0,3.0,22.0,11.5,124.58333333333333,32.041666666666664,90.45833333333333,979.125,33.25,6.304166666666666,1011.5583333333333,-4.5375,0.0,2.55
22,55.166666666666664,2013.0,3.0,23.0,11.5,83.375,35.0,75.91666666666667,1145.6666666666667,27.625,4.770833333333333,1008.5041666666666,-6.291666666666665,0.0,2.4124999999999996
23,19.583333333333332,2013.0,3.0,24.0,11.5,32.958333333333336,16.333333333333332,60.416666666666664,458.3333333333333,52.56674166666667,5.112500000000001,1016.2583333333332,-12.899999999999999,0.0,2.691666666666667
